,page_id,region_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_x3,bbox_y3,bbox_x4,bbox_y4,region_text,wayang_type,article_genre,event_city
39,UM-1956-02-10-4,17721,2218.0,4750.0,3394.0,4750.0,3394.0,5076.0,2218.0,5076.0,برکنأن کران دافة منايڠکن وايڠ ݢمبر سلما تيݢ تاهون کيستريك دتمفة کامي تتافي سݢوم,film,other,
40,UM-1956-02-10-4,17725,2218.0,3516.0,2919.0,3516.0,2919.0,4750.0,2218.0,4750.0,کيت ايت تأ تأوکن انق٢ بهاسڽ سنديري دان تأ بوله ماجو دڠن بهاسڽ ايت. - ڠوندي چيو سوي کي سيڠافورا.  وايڠ ناء ماڠو هاس اڠکر يسي کامي اهل٢ فوليس خاص لور کاجه، ديستريك ملاك داله مڠوچفکن ريبوان تريمکاسيه کفد فيهق يڠ,other_or_undetermined,other,
41,UM-1956-02-10-6,17821,3797.0,4185.0,4532.0,4185.0,4532.0,7232.0,3797.0,7232.0,ڠن چارا بکرج برݢو توڠ ويوڠ اوله اهليڽ٢. ساتو جوا تنکواس کچيل انتوق ڠلقسانکن کفو تسن ترسبوت له فون دلنتيق سکوله اݢام سوڠي نيفه تله نجادي جوهن فرادوان ممباچ رأندان شراحن دانتار کوله٢ اݢام دالم کمفولن اݢن داتوء. فرادوان ترسبوة له دسقسيکن اوله لبه 300 اورڠ دري سݢنف چروق هيلير فيرق مدرسة العلوم الدينيه، دوڠ أوب، فهڠ، اکن مڠادکن مشوارة ݢوڠ تاهو ننڽ فد هاري سبت 11 يبرواري اين. دا نتارا فرکارا٢ ڠ اکن د بينچڤکن اياله رنچاڠن عندق مبسرکن لاݢي باڠونن مدرسه ترسبوة.  مباݢ ديديقئن سکوله الايو تاسيق جنجوڠ، سبرڠفراي کن مڠادکن هاري ايبو باف فد فاري سبت اين دڠن مڠادکن رتنجوقين بارڠ٢ فرتوکاڠن ريد٢ دان اورڠ٢ کمفوڠ وکن دان تايڠن وايڠ ݢمبر,film,live_event,Sebarang Perai
42,UM-1956-02-10-8,17936,5271.0,531.0,5997.0,531.0,5997.0,1507.0,5271.0,1507.0,"ڠݢوڠ وايڠ ݢمبر بارو ݢسرمبن سرمبن 9 فيبرواري - ""جلس مشوارة بندارن سرمبن فاݢي اين ت1 ملولسکن دڠن لافن سوارا لاون توجا مڠنأي فرمنتأن شو براذرس هندق فڠݢوڠ متديريکن سبواه لاݢي  وايڠ ݢمبر د بندر ايت. فڠݢوڠ ترسبوة يڠ اکن دبري نام کا فيتول اکن د بينا دکفلا سيمفڠ بيمون سترية دان ويلکينسن ستريا",film,live_event,Seremban
43,UM-1956-02-12-8,18935,2233.0,6090.0,2961.0,6090.0,2961.0,7014.0,2233.0,7014.0,"وايڠ ݢتوفرق فرساتوان رعية ا ندو فيسي دسيڠافورا اکن مڠاد کن رتنجوقئن وايڠ ,وکتوفرق، اکونن .کادأن دنݢري مصر ان فرتنجوقين وايڠ ݢمبر بلوق جيه. نمبر 5، کوا ترس مار بر بورد سيڠافورا، فد مالم ن دان ايسوق جم 8 مالم",film,live_event,Singapore
44,UM-1956-02-13-7,19380,1943.0,1639.0,2661.0,1639.0,2661.0,2442.0,1943.0,2442.0,ديريکن فجابة بهاݢين کوت بهارو 12 فيبرواري - امنو هاݢين فاسير فوتيه، اکن ممباڠونکن سواه رومه انتوق ايبو فجا بتڽ سا تو حوا تکواس مڽلڠݢاراکن فمباڠوتن ومه ترسبوة تله فون دبنتوق. ستيأوسها امنو فاسير فوتيه ڽتاکن بڠوا چارا٢ يڠ اکن دجالنکن اياله دڠڽ نتوق مڠوتيف واڠ نادکن تايڠن وايڠ ݢمبر دان,film,live_event,Kuala Lumpur
45,UM-1956-02-13-8,19440,2228.0,1320.0,2956.0,1320.0,2956.0,3875.0,2228.0,3875.0,بارو چينا تاهون اهون اين لبه مرياه ورڠ٢ چينا سيڠافورا سمالم تله مراياکن تاهون باروڽ لبه مرياه دري تاهون يڠ لالو بريبو٢ رڠݢية تله د بلنجاکن کران ممباکر مرچون دان کرتس٢ هاري بسرمريك بݢيمان کبياسأن فد تيف٢ هاري راي- ملايو، چينا اتو انديا مک تمفة٢ فراڠينن سيڠافورا، سفرت کبون بوڠا کاتوڠ فارك، او افار بيللا،دان لاين تله منجادي تومفوار بريبو٢ اورڠ چينا يڠ برهاري راي سمالم. ڠݢوڠ٢ وايڠ جوݢ تله فنود سق سمالم دان باڽق فنومفڠ٢ بس ترفقسامنوڠݢو لام کران بس٢ سنتياس فنوه سسق سهارين٢ سمالم دري کسلورهنڽ تاهون اين اياله تاهون بارو يڠ لبه مرياه باݢي اورڠ٢ چين دري تاهون يڠ سوده٢,other_or_undetermined,live_event,Singapore
46,UM-1956-02-14-2,19542,1421.0,1587.0,2155.0,1587.0,2155.0,3398.0,1421.0,3398.0,اورڠ چدرا فاره يم کملاڠن يڠ فرتام برلاکو وايڠ ساتو فد جم 7.10 فاݢي سمنتارا سبواه لوري دان دوله حاج ماتهمون، سورڠ يم نوڠݢڠ بسيکل، برعمور 68 ماتي اهون. دوله تليه رومهساکية ستله ستڠه جم دراوة. فد تڠهاري سمالم سبوام وتورکار يڠ دتومفاڠي اوله ليم ورڠ - تيݢ فرمفوان دان دوا الاکي - ترماسوق سئورڠ کانق٢ رمفوان بوعمور تيݢ تاهون تله ملڠݢر سباتڠ ڤوکوء دباتو 10 وڠݢول رود. موتورکار ايت تله انف سامسکالي دريبر دان سموا قنومفڠ٢ وتورکار ايت تله چدرا فاره ان سدڠ دراوة درومهساکية.,other_or_undetermined,other,
47,UM-1956-02-16-5,20729,3416.0,1484.0,4143.0,1484.0,4143.0,2966.0,3416.0,2966.0,لله جوايڠ ککل دڠن سديهڽ حاجه مريم بنت حاج عبدا لمنان تله کمبالي کرحمة اللله فد هاري خميس 9 يبرواري يڠ لالو. الله يرحمه يت برعمور 78 تاهون، دان نيڠݢل دنيا درومهڽ دکمفوڠ أ تنجوڠ. جنازهڽ تله سلامة دکبوميکن تانه فرقبوران بيداداري ننتوڽ، حاج احمد سراج، امام سجد وأ تنجوڠ، مڠوچفکن رباڽق تريمکاسيه کفد سکلينڽ ڠ تله مڠهنتر جنازه مرتواڽ,other_or_undetermined,other,
48,UM-1956-02-17-6,21195,2514.0,2096.0,2875.0,2096.0,2875.0,2187.0,2514.0,2187.0,ان وايڠ کولية,puppetry,other,
49,UM-1956-02-18-4,21507,1465.0,3787.0,3730.0,3787.0,3730.0,6214.0,1465.0,6214.0,"ساي ايڠين مندافة تاهو قله فون تيمبول دالم مشوارة ايت هندقله برهاتي٢ مڠادکن ڠݢوت٢ مجلس فد 4 اکن علامة ستيأوسها فرسکتوان ساتو٢ رنچاڠن سفاي ممبري فيبرواري بارو٢ اين، يأيت دريبر ملايو کوالا لمفور. فواس هاتي کفد فندڠرڽ٢ يڠ مشوارة ترسبوة منيمبڠکن سسياف يڠ تاهو هارفله برهوبڠ مسئله بلنجاون تاهون 1956 يڠ دڠن علامة ساي سباݢي برايکوة: تله تيمبول سديکية کسوليتن ارڠد بن محمد ݢامة، 13 هاڽ کران اݢس دسببکن کفيچيقئن واڠ. ندرسن رود’ ايفوه، فيرق. وسها ريعية سڠݢهفون بݢيتو مشوارة فد هاري ايت تيدقله ممبواة اف٢ ا2ڽهرݢاکن ففرقساين يڠ کفو تسن دالم فرکارا فندودق٢ کمفوڠ ݢمبوة يلاءونس باݢي اهل٢ يڠ ساءيهبڠ ق اݢن، باتو فهة، جوهر تله بوکن رسمي. اوله سبب سيکف فجابة فلاجران فهڠ براوسهامندير يکن سبواه سکوله باݢي منجيمتکن بلنجا فرمفوان دسري فطيمه"". اوله منچوکفي اڠݢارن فربلنجأن اڠتله تيدق ممواسکن هاني سبب کراجأن مڠهندقکي تيف٢ تاهون اين، مک تيدقله دسنتوه کامي ݢورو٢ فلاتيه کران سکوله يڠ دديريکن اوله ايلاءونس ترسبوة. - حسين مبنرکن مريد٢ درجه خاص ورڠ٢ کمفوڠ سفاي دديريکن ماسوق ففرقسأن برسام٢ کامي عبدالغني، فمڠکو ستيأو سها فول رومه ݢوروڽ، مک سکالي بارو٢ اين يأيت ففرقسأن مجلس اݢام اسلام کلنتن لاݢي فندودق٢ کمفوڠ تله ککوليج تاهون 1956 براوسها انتوق مڠادکن رومه ماو وايڠ کمبر چارا دمکين اداله مربوة ݢورو ايت. ککوليج اوله فلواڠ کامي تتافي مالڠڽ ݢورو بسر يڠ کامي فمودا دان فمودي خاص ايت. مريد٢ درجه کمفوڠ بوکية ناݢ کلڠ ايڠين منديامي رومه ايت تيدق سمفي سڠݢهفون کامي دري کالڠن ببراف هاري تله فون فينده بنر هندق مليهة فرتنجوقين کورڠ مندافة ݢورو، تتافي کتيفة لاين دڠن الاسن کونن وايڠ ݢمبر فجابة فرموبڠن فلاجران دکلس٢ چوما",film,other,
50,UM-1956-02-18-7,21660,4127.0,6275.0,4866.0,6275.0,4866.0,8157.0,4127.0,8157.0,"راڽيو چاݢرتا (25249-49.63--1559 ميتر) جم 12 تڠهاري لسبارن وا نيتاد 1 فراخبران، 1.16 ڽايين٢. 1.30 سني جاوا ستود يو جوقجاکݢرتا،2 فرخبران5٢ 2.10 تريو سم سايمون“ 245 هڠݢ د فرخبران٢ دان ريحة. (49.63-2 76 ميتر) جم 5 تڠ ݢملن بالي، 5.30 اورکيسق دوفا نيرمالا (49.63-2 76-9 133 ميتر) جم 6 فتڠ رمفاين نوسنتارا. 6.10 ينجاون چارها سيارن، 6.15 مسئله بلاجران4 6.30 اورکيسة هاواين رامي يندڠ? 7 فرخبران٢. 7.10 رڠکاسن خبار“ 20. 7لاݢو٢ با تق?7.50 اورکيسق اديو جاکرتا? 8 فرخبران٢، 8.05 سيارڽ فمرنته“ 8.30 ايبو کوت هاري ين“ 840 سفتا نادا، 9 ريفورتيس 9.15 وايڠݢوليق“ 10 فرخبران٢ 10.15 مڠݢ 11 سمبوڠن وايڠݢوليق دان ح. ايسوق (49.63_133.9 ميتر) جم فاݢي فرخبراڽ3٢ 710 ميڠݢو دفن"" 7.36 اورکيسة ملايو بوکية سيݢو نتڠ! فرخبران٢ 8.10 سيڠݢو ݢمبيرا: و",puppetry,media_content,
51,UM-1956-02-21-3,22813,1766.0,964.0,2497.0,964.0,2497.0,4017.0,1766.0,4017.0,"""جوبلي مس"" درسة المصريه با ترورث 20 فيبرواري - مدرسة لمصريه،, بوکية مرتاجم، اکن مڽمبوق ولڠتاهونڽ يڠ کليم فوله فد 17 مرچ دفن دڠن مڠادکن فرايأن مجوبلي س“ يڠ مرياه. فرايأن ايت اکن دمولاکن دڠن جاموان دوقت سياڠداندسمبوڠ دڠن جلنس فرادوان ممباچ قرأن انتارا اري٢ للاکي دان فرمفوان دري سلوره فرسکتوان دسبله مالمڽ. قاري٢ يڠ هندق ماسوق فرادوان هندقلبه مڠهنتر نام کفد ستيأوسها مدرسه يدق ليواة دري12 مرچ. تمبڠ فرݢي اليک اکن دباير اوله فيهق مدرسه نورة کيرأن تمبڠ بس توان حاج احمد فوأد4 مدير مدرسه ايت. مڽرو سفاي رامي قوم سللمين تراوتام مريد٢ توا مدرسأ لمصريه يڠ برتا بوران دسلوره رسکتوان داتڠ مڠحاضري فرا يأن رجو بلي مس“ ترسبوة. فکرج٢ وايڠ ݢمبر قدح برساتو فولو فينڠ 20 فيبرواري - سرا توس ورڠ فکرج٢ فڠݢوڠ وايڠ ݢمبر سلورء دح تله مڠادکن ساتو فرجمفأن سيني بارو٢ اين دان برستوجو منو هکن سبواه کسا توان يڠ منجا دي چواڠن کفد کسا توان کبڠسأن فکرج٢ يلڠ دان فکرج٢ عوام فرسکتوان انه ملايو. کبا ڽقکن فکرج٢ ايت رديري دري اورڠ٢ ملايو فݢاويڽ٢ اياله فڠروسي أ. محمد عبيسي، ستيأوسها أ. عزيز بن بوسو نولڠڽ أ. هارون دان 8 اورڠ لاݢي",film,live_event,Pulau Pinang
52,UM-1956-02-22-4,23292,1480.0,7157.0,2192.0,7157.0,2192.0,7729.0,1480.0,7729.0,کامي بوکية چڠݢڠ. کامي مندافة تاهو بهوا دکمفوڠ٢ لاين تله فون دتايڠکن وايڠ ݢمبر اوله فجابة فنراڠن ايت  سڠݢهفون کمفوڠ کامي رماسوق ددالم کاواسن برسيه،,film,other,
53,UM-1956-02-22-4,23293,713.0,7056.0,2184.0,7056.0,2184.0,7153.0,713.0,7153.0,منايڠکن وايڠ ݢمبرڽ دکمفوڠ سکوله فرتوکاڠن يڠ اکن دبوك,film,live_event,
54,UM-1956-02-22-4,23297,699.0,6197.0,2976.0,6197.0,2976.0,7056.0,699.0,7056.0,اين کلوارن 11 فيبرواري يڠ رمراب سلوره توبه وانيتا“ يڠ کفد فيهق يڠ تله ممبيلا نصيب لالو اد منوليس برکنأن دڠن دکتاکن دلاکوکن اوله عسکر کامي ايتدان برشکورکحضرة ݢورو٢ يڠ اکن مڠاجر دسکوله بريتيش وقت منجالنکن توهن.- اوله دي. داچيڠ، اولو فرتوکاڠن يڠ اکن دبوک فد فمرقسأنڽ دسري لالڠ، سبݢيمان را نڠ، فݢري سمبيلن تاهون دفن. منورة توليسنڽ يڠ دسيارکن ددالم اخبار اين   ايت، فرکارا اين٢ ماسيه سامر٢ سديکية هاري يڠ لالو. اهو وايڠ ݢمبر لاݢي، بتولکه ݢورو٢ يڠ ممباچ بريتا ترسبوة، ساي سوده همفير توجه بولن برلاتيه دفوسة لاتيهن ݢورو٢ اداله مڽوکڠ قواة کفد توان شيخ انوار، اهل فرايکاتن، فجابة فنراڠن سلاڠور تيدق دکوالا لمفور ايت انتوق,film,other,
55,UM-1956-02-24-3,24174,1880.0,625.0,2604.0,625.0,2604.0,2641.0,1880.0,2641.0,"اليڠ سمبوة جيأ تڠکو لور ستار 23 فيبرواري - فکن باليڠ، تمفةفرتموان تڠکو عبدالرحمن - چين فيڠ هوجڠ تاهون يڠ لالو، فد فاري احدلفس تله مراياکن کجيأن رومبوڠن مرديک دلندن دڠن مڠادکن تماش٢ يڠ مرياه. مبوتن دمولاکن دڠن فرلاوانن بولا سيفق انتارا فاسوقکن نديا قدح دڠن فاسوقکن فيري ياڠسترس، فولوفينڠ.فد سبله مالمڽ، فجابة فنراڠن قدح تڠه تله مڠادکن مالم کسنيان دان تايڠن وايڠ ݢمبر ,رفرسيداڠن دباليڠ"" براف اورڠ ساکي جوݢ تله مڠمبيل بهاکين مڽاڽي",film,live_event,Alor Setar
56,UM-1956-02-24-6,24367,3201.0,4048.0,3923.0,4048.0,3923.0,5461.0,3201.0,5461.0,"کتاڽ. ,کالو بتول٢ کراجأن جوجور هندق مڠادکن هاݢين مڠاجر ݢورو٢ ملايو ي سهاروسڽ بوکن مڠادکن اتو بهاݢين ملايو دتي. تي يتافي هندقله مندير يکن ر باڠونن خاص ا نتوق ساتو ݢورو٢ ملايو“ موار23 فيبرواري -کيرا٢ 150 اورڠ تله مڽقسيکن ساتو رتنجوقئن وايڠ ݢمبر يڠ دادکن اوله فجابة فيياستن کته لايا يڠ تله دلنسوڠکن دفادڠ کوله ملايو سيمفڠ جرم، بکري",film,live_event,Bakri
57,UM-1956-02-28-5,26014,1163.0,2082.0,1884.0,2082.0,1884.0,4056.0,1163.0,4056.0,يلم رومبوڠن مرديکا دافة سمبوتن مرياه فندودق٢ سيڠافورا دافة مرد يک ليهة رومبوڠن رسکتوان تانه ملايو کلندن فڠݢوڠ٢ وايڠ يڠ بسر مولاءي تڠ سبت کلمارين فيلم ترسبوة يڠ دبواة اوله لايان فيلم يونية مننجوقکن رجلانن رو مبوڠن مرديک رسبوة دان فرسيداڠنڽ٢ سرت رجمفأنڽ٢ دلاندن سمفي کڤد مبوتن کنو لڠنڽ دسيڠافورا للاک دان کوالا لمڠور. فرتنجوقئن فرتام فيلم رسبوة دفڠݢوڠ کافيتول برسام٢ ڠن فيلم هيلين اوف تروي تله ندافة سمبوتن يڠ فنوه سسق ودق مرديکا فننتوة٢ ملاي,film,live_event,Singapore
58,UM-1956-03-02-8,27022,5488.0,834.0,6212.0,834.0,6212.0,1473.0,5488.0,1473.0,مڠادکن فرتنجوقئن وايڠ ݢمبر فڠݢوڠ سنترال جالن يونس فد مالم2 مرچ اين انتوق درم کبجيکنڽ فيلم يڠ اکن دفرتنجوقکن ايت اياله چريتا .کاسيه منومفڠ،,film,live_event,
59,UM-1956-03-05-5,27256,2577.0,6547.0,3287.0,6547.0,3287.0,8070.0,2577.0,8070.0,له جوايڠم کککل جوهر بهارو 4 مرچ - دڠن ديهڽ دبريتاکن بهوا چيء حليمه بنت اواڠ، برعمور 93 اهون، ا ببو مرتواارواح چيئݢو ان احمد بن عمر، بکس ݢور و سکوله اݢام جوهر تله منيڠݢل نيا درومهڽ دجالن ساليم جوهر بهارو، مالم سمالم ستله ڠيدف فياکية توا جنازهڽ تله سلامةد کبو ميکن تانه فرقبوران محمود يه .وان بکر، باݢي فيهق کلوارݢاڽ مڠوچفکن برباڽق٢ ريکاسيه کفد مريک يڠ داتڠ,other_or_undetermined,other,
60,UM-1956-03-05-7,27374,4162.0,1875.0,4892.0,1875.0,4892.0,4519.0,4162.0,4519.0,فرتنجوقئن دکمفوڠ٢ اکن ڽتهبة کوالا ليفيش 4 مرچ- توان ان تي سوڠ، فݢاوي فنراڠن نݢري هڠ، مڽتاکن بهوا تايڠن وا يڠ ݢمبر جابة فنراڠن دکمفوڠ٢ شفنجڠ بيڠ سوڠي جلاي، سوڠي تمبليڠ دان سوڠي فهڠ اکن دتمبه دري جدوال٢ فر تنجوقينڽ يڠ سوده٢ مليو منوڠکن اين کلمارين يلاديد بريتأوکن بهوا فندودق٢ کاواسن ترسبوة تيدق فواس هاتي تنتڠ لاواتن وايڠ ݢمبر جابة فنراڠن، کران دستڠه٢ مفة تايڠن ايت دادکن سکالي اج دالم دوا تيݢ بولن. فندودق٢ايتججوݢ برشوڠة يدق سوک مليهة ݢنمبر٢ کارتون ان مننتوة سفاي سموا ݢمبر٢ رخبران مڠݢوناکن فنراڠن الم بهاس ملايو. توان تان تي سوڠ منجواب بهوا ݢمبر٢ کارتون ايت بلوم افة دبرهنتيکن سهڠݢ هابيس يمڤوه کونتريق يڠ دايکة,film,live_event,Kuala Lipis
61,UM-1956-03-08-4,28665,2356.0,2197.0,4592.0,2197.0,4592.0,7495.0,2356.0,7495.0,"کفد سموا اهل٢ ,راليف فݢاوي دأيره الور ݢاجه، وک هاتي تله ممبرهنتيکن اتا. سلامة برجاي سلامة ملاک کتيک بليو ملاوة کمفوڠ مڠهيسف روکوء - دان واڠ رݢمبيرا دان سمفرندا نتاراڽ ايت کيرا٢ 9 بولن يڠ لالو فمبلي روکوء فد تيف٢ هاري ساي سنديري - توء فڠهولو کمفوڠ تله ترماسوق درماکن کفد فرتوبهن امنو ڽتاکن کفد توان تانه ايت فوکازيرا، اهل اليف با تاء ڠن نيتڽ سهڠݢ ورملايا سنديري يأيت سئورڠ توکيه جوڠر رديکا“ باروله در نتيکن چينا دملاک تتافي سمفي سکارڠ رماڽ٢ ايت. باڽق لاݢي چارا٢ ماسيه جوݢ تربيار دان بلوم ڠ لاين انتوق مڽوکڠ فرجواڠن منتا بايککي د برسيهکن کاواسن يڠ فنوه سق منو اتو لبه جلس لاݢي سامون ايت فادڠ ولا رايکاتن انتوق منچافي کامي برهارف فيهق يڠ کمرد يکأن تانه ملايو. بر تڠݢوڠجو اب مڠوروسکن حال کامي فکرج٢ لومبوڠ مس اد دانتارا فمودا٢ يڠ تله اين انتوق کفنتيڠن مريد٢ أوب، فهڠ ساڠتله برهارف برسومفه تيدق اکن براستري کمفوڠ اين. فيهق ݢورو٢ کفد فيهق ماجيکن سفاي لاݢي بلوم ترچافيڽ چيتا٢ سکوله سوده ببراف کالي مڽتاکن مڤر بايککي سمولا فادڠ بولا کمرد يکأن تا نهأيرمر يک. مريك حال اين کفد فيهق يڠ برکنأن يڠ کيني تله فنوه دتومبوهي ڠݢوف دچف اڠکاتن بوجڠ تتافي تيدق دامبيل برة. - اوله لالڠ دان فادڠ انتوق وا. بݢيتوله سکالي اقرار مريک مسحيرا’ ملاك برماين بيدميتن. رهادف تانهأيرڽ به! سکارڠ کمرديکأن تانه  اوله سبب تيدق اد اف٢ تريمکاسيه کفد لايو تله ترچافي سقدر فرماينن انتوق کامي سوقت نوڠݢو مساڽ ساج لاݢي کامي بريحة٢ ستله لف ابو بکر بݢندا بکرج، مک - هارفله فيهق أيت حاصيل دري رومبوڠن ساي باݢي فيهق کلوارݢ ماجيکن تيدق اکن مڠهمڠاکن رد يکا کلندن سبݢيمان يڠ تله احمد بن فڠهولو کاسا يڠ ا شتهارکن تڠکو فرمنتأن کامي ايت - ايس او له منداڤة کلاڠن دباتو 10 بدالرحمن، کتوا رومبوڠن عيم. ملايا چرس رود کاجڠ وقت دالم فرجئانن کملاک فد 18 يلم کاوبوي دان سباݢيڽ فيبرواري يڠ لالو، ساڠتله ترهوتڠ بودي دان مڠوچفکن  روسقکن فراڠي انق٢ کيت تريمکاسيه کفد أ. ستيڠݢي٢ بوبکر بݢندا، اهل مجلس ايت. ساله ساتو درفد فرکارا يڠ اوله کران ملايا تأ لام مشوارة فيدرال يڠ تله ممبري اݢيباکن منچافي کمرديکأن. تله مروسقکن فنديديقئن بڠسا سبسر٢ فرتولڠن کفد فيهق يڠ ک سوده سهاروسڽ تيف٢ بڠسا کيت دماس اين اياله کانق٢ مندافة کملاڠن ايت سهڠݢ لايو مڠهرݢأي فنديديقئن يڠ دبري کبيباسن سسوک هاتيڽ افة کمبالي کرومه ماسيڠ٢ منونتون وايڠ ݢمبر يڠ تأ ڠساڽ سنديري درفد منيرو دڠن سلامتڽ دسوڠي باکف نديديقئن بڠسا. اسيڠ يڠ دافة سسواي انتوق مريك. سبرڠفراي. - ايس. مصطفى روسقکن انق٢ مودا کيت يڠ مثالڽ چريتا ݢمبالا لمبو، سکوله ملايوتيتي سيروڠ، فارية ماسيه فرلوکن ديد يقين يڠ بايك فرومفق٢ دامريکا دان دتمفة٢ بو فتر. ݢري اسيڠ. کيت دافتي انق٢     مئچاري باف مرتوا کيت يڠ سسوده ساج مريك کالو ماءو بري منونتون فيلم٢ سروف ايت، ساي ايڠين برتمو دڠن ک مريک اکن منيرو سݢل دو نيفوررم اف مرتوا ساي بر نام جأيس، چارا يڠ دلاکوکن اوله ڠ تله برفيسه دڠنساي سجق5 ريله فرچوما فلاکون٢ دفيلم٢ ايت. مريك اهون يڠ لالو. بارو٢ اين ساي کن برتوتور کاس، برتوکر ساي ساله سئورڠ اهل هوم ندافة کابر بهوا اياڽاد تيڠݢل فراڠي ترهادف ايبو باف دان ݢارد ججاهن کوالا کڤس رسام٢ دڠن انقڽ بر نام اسمعيل اورڠ توا. کالو سوده دمکين فيرق، ساڠتله بردوکچيت ن جأيس دکمفوڠ فاسير بدمر يکف فمودا٢ کيت سڠݢوه افبيل مندافة تاهو دري کتوا لوق انسين، فيرق. ميديهکن. ساي بهوا يونيفورم يڠ دبري باف مرتوا ساي ايت اد اوله کراجأن ايت اکندکناکن کيت سکارڠ تله ممفوڽأي مفو ڽأي سئورڠ لاݢيا ق للاکي بايران سباڽق ک سفاسڠ. اوله منتري فلاجران يڠ ترديري ڠ لاين بر نام محمد عيسسى بن ايت ساي مرايو کفد فيهق جأيس، تيڠݢل د برواس، فيرق. دري بڠسا ملايو، مک سوده واس سوده ساي ممبواة فرهو بڠن سواجرڽاله کيت منچݢه سݢل کراجأن يڠ دفيليه اوله رعية ڠن مريک ايت، تتافي تيدق روف ݢمبر٢ بارة يڠ تأ ممبري سفاي ممبري کامي يو نيفورم",film,op_ed,
62,UM-1956-03-10-1,29410,1020.0,2345.0,1753.0,2345.0,1753.0,6883.0,1020.0,6883.0,"ڠمتين ڤراچ دن ڽسهبوة دڠن تيمبق 8 دس ااور ستار 9 مرچ - تڠکو عبد الحليم اج مودا قدح دان تڠکو بحياه، فتري يڠ دفرتوان بسر نݢري سمبيلن، اکن الوکن٢ دڠن لافن دس تيمبقئن مريم ان بو ڽبن٢ نوبة، بيلا کدوا٢ قڠنتبن دراج :يت دان رومبوڠنڽ سمفي دالور ستار فد 18 مرچ اين انتوڤ مڠاد ف ساطان دان نڠکو اسفوان قدح. ساتو فرارقئن دسوڠي ااورستار نورة عادة استعادة تورن تمورن راج٢ دح اکن دلنسوڠکن فد مالم 21 مرچ کدوا فڠنتبن دراجابت اکن منا يککي را مو ݢسفڠ دان اکن دايريڠي اوله راڠو ساناي، لايڠ مس (دان ناݢاساري فندأيوڠ٢ فراهو ايت اکن مندا يوڠ منورة چارا٢ برکايوه دزمان٢ راج٢ دح فربکالا، يأيت دسبوة دايوڠ بنم دايوڠ انق دوا دان دا يوڠ لڠ ملا يڠ. لمفو٢ ايليقتريك يڠ ترڠ بندرڠ کن مڠهياسي د سبله مڽبله تبيڠ سوڠي لور ستار دري توڠکڠ يارد هڠݢ کجيتي دمان فرارقئن ايت اکن لنسوڠکن. بيلا تيبا د ببتي، فڤنتين بارو يت اکن براڠکة کبالي بسر مڠعاضري تاموان ماکن مالم انتوق 210 اورڠ جمفوتن خاص، دان اکن دهيبورکن دڠن ڤرما ينن روڠݢيڠ مڠݢ جاوه مالم کراجأن قدح تله مڠا نتوقکن 40,000 ا نتوق استعادةرفرکهو ينن اج مودا قدح اين سمنتارا ايت، برباݢي٢ تماش سفرت ڠرماينن حضره، وايڠ چينا، وايڠ کولية، تارين انديا، وايڠ ݢمبر، بوڠا في دان لاين٢ اکن دادکن سللما 3 مالم برتورة٢ دفادڠ کورة الور ستار ولاءي هاري اثنين 19 مرچ اين چندرا مات رعية سمنتارا ايت فمبريتا کيت دسرمبن بريتاکن بهوا سبواه دولڠ فيرق چندرامات دري سلوره رعية نݢرى ممبيلن اکن دهديهکن کفد فڠنتبن راج - تڠکو بحياه دان راج مودا دح - کتيک مريک برسنديڠ دسريمننتي فد 11 مرچ اين. هديهايت کن دسمفيکن اوله ا. عبدالجلليل بن مين الدين. سلاين ايت، ساتو رومبوڠنروڠݢيڠ جوݢ اکن دسومبڠکن سلما تيݢ مالم برتورة٢ انتوق هييوران دالم وفچارا فرکهوين دراج ايت. قوم ايبو امنو سريمننتي اکن ڠهديمکن دوا بواه تيلم الس کروسي",other_or_undetermined,live_event,Alor Setar
63,UM-1956-03-10-6,29695,3946.0,5950.0,4675.0,5950.0,4675.0,8078.0,3946.0,8078.0,ݢسبير فد اول بوان اين  4اعل مجلس  ررسام ملاوة کوالا ليفيس 9 مرچ - امفد ورڠ اهل٢ مجلس مشوارن ݢري فهڠ باݢي ججاهن مرلوء اکن مڠادکن لاواتن رسام سلما 16 هاري انتوق نموءي اورڠرامي دسلور کمفوڠ٢ دتمرلوه دان مندڠر را يوان٢ مريک مولاءي بيسوق فݢاوي٢ امنو فهڠ سلاتن ڠير يڠي رومبوڠن ترسبوة رتنجوقيئن وايڠ ݢمبر اکن دادکن دتيف٢ نمڤه ڠ سيڠݢاهي. ا. يحيى محمدسيه سئورڠ دري مل٢ مجلس ايت مڽتاکن بهوا اواتن سرنتق سروف ايت اکن به ممواسکن اورڠرامي دان دافة مفرقواة لاݢي راس فرساتوار,film,live_event,Kuala Lipis
